,degree_centrality,betweenness_centrality,closeness_centrality
Jim Fall_d,0.0007178235589692054,0.0,0.1941703642075026
Bonnie Somerville_a,0.0015792118297322517,0.0012061050199844053,0.2472503771465802
Jordan Bridges_a,0.0007178235589692054,0.0,0.1941703642075026
Sam McMurray_a,0.0007178235589692054,0.0,0.1941703642075026
Haylie Duff_a,0.0007178235589692054,0.0,0.1941703642075026
Sam Horrigan_a,0.0007178235589692054,0.0,0.1941703642075026
Carrie Wiita_a,0.0007178235589692054,0.0,0.1941703642075026
Chris McKenna_a,0.0007178235589692054,0.0,0.1941703642075026
Edi Patterson_a,0.0007178235589692054,0.0,0.1941703642075026
Jennifer Elise Cox_a,0.0007178235589692054,0.0,0.1941703642075026
Andy Goddard_d,0.0005742588471753643,0.0,0.23664084169327998
Jon Osbeck_a,0.0005742588471753643,0.0,0.23664084169327998
Radek Lord_a,0.0005742588471753643,0.0,0.23664084169327998
Christine Dye_a,0.0012920824061445695,0.00011362953556882263,0.24424892978221374
Chris Bell_d,7.178235589692053e-05,0.0,0.00012920824061445698
Albert Brooks_a,0.0015074294738353312,8.272960851196633e-05,0.2662302149719365
Elyes Gabel_a,0.0006460412030722848,0.0,0.24025399328796174
Peter Gerety_a,0.0020816883210106954,0.00025496696826517276,0.2599462947569214
Alessandro Nivola_a,0.0015074294738353312,0.00011295165572128587,0.2506445928025372
Christopher S. Rech_d,0.0,0.0,0.0
Brandon Kimber_d,0.0,0.0,0.0
Dan Hedaya_a,0.0017945588974230134,0.00012737210321348168,0.25370720157561305
Loni Anderson_a,0.0019381236092168544,0.00026111359484353044,0.24488245653543975
Elisa Donovan_a,0.0007178235589692054,0.0,0.23893400206356377
Gigi Rice_a,0.0007178235589692054,0.0,0.23893400206356377
Dwayne Hickman_a,0.0007178235589692054,0.0,0.23893400206356377
Kees Van Oostrum_d,0.0005742588471753643,0.0,0.23398910882478852
Jeanne Tripplehorn_a,0.0014356471179384107,6.49919131273725e-05,0.2458471400458618
Joelle Carter_a,0.0005742588471753643,0.0,0.23398910882478852
Katie Carr_a,0.0005742588471753643,0.0,0.23398910882478852
Renée Soutendijk_a,0.0005742588471753643,0.0,0.23398910882478852
Huub Stapel_a,0.0005742588471753643,0.0,0.23398910882478852
Michael Pas_a,0.0005742588471753643,0.0,0.23398910882478852
Katie McGrath_a,0.0005024764912784438,0.0,0.15290492856510918
Sir Roger Moore_a,0.0005024764912784438,0.0,0.15290492856510918
Sam Heughan_a,0.0005024764912784438,0.0,0.15290492856510918
Travis Turner_a,0.0005024764912784438,0.0,0.15290492856510918
Leilah de Meza_a,0.0005024764912784438,0.0,0.15290492856510918
Miles Richardson_a,0.0005024764912784438,0.0,0.15290492856510918
Charlotte Salt_a,0.0005024764912784438,0.0,0.15290492856510918
Richard Kind_a,0.002584164812289139,0.00018608663978651876,0.24722824192928866
Sari Lennick_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Adam Arkin_a,0.0016509941856291722,9.868768820534684e-05,0.2515406897436038
Alan Mandell_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Fyvush Finkel_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Peter Breitmayer_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Aaron Wolff_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Jessica McManus_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Brent Braunschweig_a,0.000933170626659967,3.435384345389832e-10,0.22951147643625708
Maria Burton_d,0.0005024764912784438,0.0,0.20137378950305568
Katherine McNamara_a,0.002368817744598378,0.0006209617688592552,0.23307572530543785
Marcus Lyle Brown_a,0.0005024764912784438,0.0,0.20137378950305568
Shayne Topp_a,0.0005024764912784438,0.0,0.20137378950305568
Michelle Clunie_a,0.0005024764912784438,0.0,0.20137378950305568
Kathleen Wilhoite_a,0.0005024764912784438,0.0,0.20137378950305568
Natalie Portman_d,0.0007178235589692054,0.0,0.21625211138215775
Gilad Kahana_a,0.0007178235589692054,0.0,0.21625211138215775
Amir Tessler_a,0.0007178235589692054,0.0,0.21625211138215775
Moni Moshonov_a,0.0007178235589692054,0.0,0.21625211138215775
Makram Khoury_a,0.0007178235589692054,0.0,0.21625211138215775
Neta Riskin_a,0.0007178235589692054,0.0,0.21625211138215775
Alexander Peleg_a,0.0007178235589692054,0.0,0.21625211138215775
Tomer Kapon_a,0.0007178235589692054,0.0,0.21625211138215775
Martin Lawrence_d,0.0011485176943507285,0.0,0.23174568025596598
Bobby Brown_a,0.0011485176943507285,0.0,0.23174568025596598
Della Reese_a,0.0011485176943507285,0.0,0.23174568025596598
Daryl Mitchell_a,0.0011485176943507285,0.0,0.23174568025596598
Roger Mosley_a,0.0011485176943507285,0.0,0.23174568025596598
Malinda Williams_a,0.0011485176943507285,0.0,0.23174568025596598
Roger E. Mosley_a,0.0011485176943507285,0.0,0.23174568025596598
Simbi Khali_a,0.0011485176943507285,0.0,0.23174568025596598
Tangie Ambrose_a,0.0011485176943507285,0.0,0.23174568025596598
Wendy Raquel Robinson_a,0.0017945588974230134,0.00017274976071564806,0.23441117605841347
Stacii Jae Johnson_a,0.0011485176943507285,0.0,0.23174568025596598
Adam Shankman_d,0.003660900150742947,0.000412946964219417,0.2738671554867015
Shane West_a,0.0010049529825568876,0.00012054734171659267,0.2278121978510274
Lauren German_a,0.0005024764912784438,0.0,0.22493601550461464
Gregory Caruso_d,0.0007178235589692054,0.0,0.2108045391106988
Deric McCabe_a,0.001076735338453808,0.0,0.2552962431681755
Levi Miller_a,0.001076735338453808,0.0,0.2552962431681755
Bellamy Young_a,0.001076735338453808,0.0,0.2552962431681755
Daniel MacPherson_a,0.001076735338453808,0.0,0.2552962431681755
Oliver Daly_d,0.0008613882707630464,0.0,0.21950515369514173
Alex Neustaedter_a,0.002297035388701457,0.0002666995354022297,0.24192728376444111
Alex MacNicoll_a,0.0008613882707630464,0.0,0.21950515369514173
Dominic Rains_a,0.0008613882707630464,0.0,0.21950515369514173
Lou Taylor Pucci_a,0.0015074294738353312,8.027450835877045e-05,0.2356966212051512
Patricia De Leon_a,0.0008613882707630464,0.0,0.21950515369514173
Niko Guardado_a,0.0008613882707630464,0.0,0.21950515369514173
Ted McGinley_a,0.0014356471179384107,0.0001382806941783084,0.22534441439851113
Marie-Françoise Theodore_a,0.0008613882707630464,0.0,0.21950515369514173
Eric Etebari_a,0.0008613882707630464,0.0,0.21950515369514173
Dorian Kingi_a,0.0008613882707630464,0.0,0.21950515369514173
Chad Van De Keere_d,0.0008613882707630464,1.4548539827843404e-05,0.24530663667334257
Isabella Acres_a,0.0005742588471753643,0.0,0.23988876255566308
Emilio Estevez_a,0.0008613882707630464,1.4548539827843404e-05,0.24530663667334257
Nolan Gould_a,0.0005742588471753643,0.0,0.23988876255566308
Matthew Lillard_a,0.0008613882707630464,1.4548539827843404e-05,0.24530663667334257
Victoria Smurfit_a,0.0007178235589692054,7.293549283674176e-08,0.22976449474583197
Sharon Small_a,0.0007178235589692054,7.293549283674176e-08,0.22976449474583197
Natalia Tena_a,0.0007178235589692054,7.293549283674176e-08,0.22976449474583197
Isabel Brook_a,0.0007178235589692054,7.293549283674176e-08,0.22976449474583197
Nicholas Hutchison_a,0.0007178235589692054,7.293549283674176e-08,0.22976449474583197
Julie Taymor_d,0.0005742588471753643,0.0,0.21945718300553538
Evan Rachel Wood_a,0.0005742588471753643,0.0,0.21945718300553538
Dana Fuchs_a,0.0005742588471753643,0.0,0.21945718300553538
Martin Luther_a,0.0005742588471753643,0.0,0.21945718300553538
T.V. Carpio_a,0.0005742588471753643,0.0,0.21945718300553538
Spencer Liff_a,0.0005742588471753643,0.0,0.21945718300553538
Mike McCoy_d,0.0008613882707630464,0.0,0.20433900346665834
Keo Woolford_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Drea Castro_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Emilio Rivera_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Rorke Denver_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Jason Cottle_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Ailsa Marshall_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Alex Veadov_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Dave_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Roselyn Sanchez_a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Thomas Rosales Jr._a,0.000933170626659967,8.588460863474579e-10,0.20434278353220892
Scott Waugh_d,0.0008613882707630464,0.0,0.20433900346665834
Mahsun Kırmızıgül_d,0.0006460412030722848,0.0,0.23478984524838176
Mahsun Kırmızıgül_a,0.0006460412030722848,0.0,0.23478984524838176
Mustafa Sandal_a,0.0006460412030722848,0.0,0.23478984524838176
Gina Gershon_a,0.0026559471681860598,0.0005167862835356622,0.2627410173017605
Engin Altan Düzyatan_a,0.0006460412030722848,0.0,0.23478984524838176
Scott William Winters_a,0.0006460412030722848,0.0,0.23478984524838176
Kyle Rideout_d,0.0007178235589692054,0.0,0.22269132611738437
Siobhan Williams_a,0.0007178235589692054,0.0,0.22269132611738437
Andrew McNee_a,0.0007178235589692054,0.0,0.22269132611738437
Alex Barima_a,0.0007178235589692054,0.0,0.22269132611738437
Andrew Herr_a,0.0007178235589692054,0.0,0.22269132611738437
Eva Day_a,0.0007178235589692054,0.0,0.22269132611738437
Josh Epstein_a,0.0007178235589692054,0.0,0.22269132611738437
Bryce Wagoner_d,0.0,0.0,0.0
Brittany Andrews_d,0.0,0.0,0.0
Ezra Miller_a,0.002368817744598378,0.00033167341834478025,0.26529667962150527
Jeremy Allen White_a,0.0008613882707630464,0.0,0.23584255715354566
Dariusz M. Uczkowski_a,0.0008613882707630464,0.0,0.23584255715354566
Gary Wilmes_a,0.0008613882707630464,0.0,0.23584255715354566
Alexandra Neil_a,0.0008613882707630464,0.0,0.23584255715354566
Nicolás López_d,0.0007178235589692054,0.0,0.20313652303138433
Eli Roth_a,0.0016509941856291722,0.0002404538247640773,0.242118182701721
Andrea Osvárt_a,0.0015074294738353312,0.00010135192283588334,0.2279062030494474
Natasha Yarovenko_a,0.0007178235589692054,0.0,0.20313652303138433
Marcial Tagle_a,0.0007178235589692054,0.0,0.20313652303138433
Paz Bascuñán_a,0.0007178235589692054,0.0,0.20313652303138433
Ai Weiwei_a,0.00014356471179384107,0.0,0.00014356471179384107
Lao Ai_a,0.00014356471179384107,0.0,0.00014356471179384107
Castille Landon_d,0.0006460412030722848,0.0,0.22880313702723012
Daniel Sharman_a,0.0006460412030722848,0.0,0.22880313702723012
Debra Messing_a,0.0014356471179384107,9.609434036928634e-05,0.25683960773345926
Liam McIntyre_a,0.0006460412030722848,0.0,0.22880313702723012
Avery Arendes_a,0.0006460412030722848,0.0,0.22880313702723012
Castille Landon_a,0.0006460412030722848,0.0,0.22880313702723012
Kris Kristofferson_a,0.00409159428612447,0.0011165221694892195,0.2779467024659206
Billy Green Bush_a,0.0007178235589692054,0.0,0.24028535053404576
Lelia Goldoni_a,0.0007178235589692054,0.0,0.24028535053404576
Lane Bradbury_a,0.0007178235589692054,0.0,0.24028535053404576
Vic Tayback_a,0.0019381236092168544,0.00024245823526011329,0.24632409797075677
Jodie Foster_a,0.0020816883210106954,0.00015891241275838437,0.26158992704669093
Alfred Lutter_a,0.0007178235589692054,0.0,0.24028535053404576
J. Michael Long_d,7.178235589692053e-05,0.0,7.178235589692053e-05
J. Michael Long_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Sean McNamara_a,0.0007178235589692054,0.0,0.21501455696267796
Susan Glatzer_d,0.0,0.0,0.0
Eva Vives_d,0.0012920824061445695,0.0,0.2438122511234851
Kate del Castillo_a,0.0012920824061445695,0.0,0.2438122511234851
Chace Crawford_a,0.0020816883210106954,0.0002358580244228944,0.2509577846555938
Jay Mohr_a,0.0026559471681860598,0.0003759179128602537,0.2666994507074368
Beau Bridges_a,0.0012920824061445695,0.0,0.2438122511234851
Clea DuVall_a,0.002153470676907616,0.00022116454376402592,0.2475495909954869
Angelique Cabral_a,0.002297035388701457,0.00013439374552045994,0.253253498622111
Elizabeth Masucci_a,0.0012920824061445695,0.0,0.2438122511234851
Sonoya Mizuno_a,0.0012920824061445695,0.0,0.2438122511234851
Charlotte Newhouse_a,0.0012920824061445695,0.0,0.2438122511234851
Don Bluth_d,0.0017227765415260927,5.1752789521609936e-05,0.23214992748099317
Dom DeLuise_a,0.003660900150742947,0.0007032636431369085,0.2562794730963903
Daryl Gilley_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Candy Devine_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Charles Nelson Reilly_a,0.0022252530328045364,0.0005594562307871658,0.22327649120531637
Melba Moore_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Rob Fuller_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Earleen Carey_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Anna Manahan_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Nigel Pegram_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Ken Page_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Godfrey Quigley_a,0.001220300050247649,2.0612306072338993e-09,0.2215701418020744
Gary Goldman_d,0.001076735338453808,0.0,0.221561253397798
Dan Kuenster_d,0.001076735338453808,0.0,0.221561253397798
Charlie Vaughn_d,0.0007896059148661259,0.0,0.19997751234499733
Ashley Argota_a,0.0007896059148661259,0.0,0.19997751234499733
John DeLuca_a,0.0007896059148661259,0.0,0.19997751234499733
Martin Klebba_a,0.001866341253319934,0.001389873049295068,0.24402769958469087
Tracey Gold_a,0.0007896059148661259,0.0,0.19997751234499733
Dee Wallace_a,0.0019381236092168544,0.00037524368410543976,0.2192872739245353
Pilot Paisley-Rose_a,0.0007896059148661259,0.0,0.19997751234499733
Daniel Cooksley_a,0.0007896059148661259,0.0,0.19997751234499733
Vincent Giovagnoli_a,0.0007896059148661259,0.0,0.19997751234499733
Dillon Cavitt_a,0.0007896059148661259,0.0,0.19997751234499733
Chris Blake_d,0.0007178235589692054,0.0,0.20475944629730322
Ashley Pereira_a,0.0007178235589692054,0.0,0.20475944629730322
Alexandra Harris_a,0.0007178235589692054,0.0,0.20475944629730322
Ted Welch_a,0.0031584236594645035,0.0011336715295649192,0.263631452252998
Sam Jones III_a,0.0007178235589692054,0.0,0.20475944629730322
Sarah Butler_a,0.0007178235589692054,0.0,0.20475944629730322
Graham Outerbridge_a,0.0007178235589692054,0.0,0.20475944629730322
Michael James Thomas_a,0.0007178235589692054,0.0,0.20475944629730322
John Schuck_a,0.0007178235589692054,0.0,0.20475944629730322
Aaron Munoz_a,0.0007178235589692054,0.0,0.20475944629730322
Edwin Hodge_a,0.002009905965113775,0.000588136195477648,0.24301838890748045
Brooke Bloom_a,0.0006460412030722848,0.0,0.23031541980777331
Aaron Himelstein_a,0.0006460412030722848,0.0,0.23031541980777331
Whitney Able_a,0.0006460412030722848,0.0,0.23031541980777331
Melissa Price_a,0.0006460412030722848,0.0,0.23031541980777331
Lee Tamahori_d,0.0033019883712583444,0.0007062361901027537,0.28066564650254383
Monica Potter_a,0.0007896059148661259,0.0,0.24705682828388129
Michael Wincott_a,0.0017227765415260927,0.00029746200126300263,0.2520860323010707
Mika Boorem_a,0.0015792118297322517,5.7769459431237786e-05,0.26042431746040684
Kim Hawthorne_a,0.0007896059148661259,0.0,0.24705682828388129
Michael Moriarty_a,0.0007896059148661259,0.0,0.24705682828388129
Richard Rich_d,0.0008613882707630464,1.174237776759745e-05,0.1887328774159482
Kate Higgins_a,0.004450506065609073,0.00038311046698908573,0.21072411006105718
Blackie Rose_a,0.0006460412030722848,0.0,0.17926836069655971
Lindsay Torrance_a,0.0008613882707630464,1.174237776759745e-05,0.1887328774159482
Liza West_a,0.0006460412030722848,0.0,0.17926836069655971
Tracy Pfau_a,0.0006460412030722848,0.0,0.17926836069655971
Bill Lader_a,0.0008613882707630464,1.174237776759745e-05,0.1887328774159482
Meryl Leigh_a,0.0006460412030722848,0.0,0.17926836069655971
Shaun Gerardo_a,0.0006460412030722848,0.0,0.17926836069655971
Larry Thomas_a,0.0005024764912784438,0.0,0.18871675549520128
Cindy Robinson_a,0.0028712942358768215,0.0006950356888970286,0.2074551675130642
Greg Kohs_d,0.0,0.0,0.0
Trey Haley_d,0.0005024764912784438,0.0,0.21424305842628089
Jordan Calloway_a,0.0005024764912784438,0.0,0.21424305842628089
Michelle Mitchenor_a,0.0011485176943507285,0.0002579094885129716,0.21610826484721637
Amber Chardae Robinson_a,0.0005024764912784438,0.0,0.21424305842628089
Jasmin Brown_a,0.0005024764912784438,0.0,0.21424305842628089
Charlie Siskel_d,7.178235589692053e-05,0.0,7.178235589692053e-05
William Powell_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Dylan O'Brien_a,0.0007178235589692054,0.0,0.23082557411765994
Shiva Negar_a,0.0007178235589692054,0.0,0.23082557411765994
Trevor White_a,0.0007178235589692054,0.0,0.23082557411765994
David Suchet_a,0.0014356471179384107,0.00013192337712067306,0.2538237976378276
Sydney Rae White_a,0.0007178235589692054,0.0,0.23082557411765994
Sam Mendes_d,0.0015074294738353312,5.5008041025064706e-05,0.2664485575270911
Scott Bakula_a,0.0014356471179384107,6.699525439393951e-05,0.2586013777221261
Sam Robards_a,0.0007178235589692054,0.0,0.24624722121807963
Brendon Marotta_d,0.0,0.0,0.0
Barak Goodman_d,0.0002153470676907616,0.0,0.00021534706769076162
Dave Hunt_a,0.0002153470676907616,0.0,0.00021534706769076162
Bo Gritz_a,0.0002153470676907616,0.0,0.00021534706769076162
Sara Weaver_a,0.0002153470676907616,0.0,0.00021534706769076162
Mark Zwonitzer_d,7.178235589692053e-05,0.0,0.18948397573419473
Tony Kaye_d,0.0007896059148661259,0.0,0.23200365137781687
Edward Furlong_a,0.0015074294738353312,7.240618365010204e-05,0.251071866746991
Beverly D'Angelo_a,0.0015074294738353312,6.825231259983466e-05,0.24444351168206016
Jennifer Lien_a,0.0007896059148661259,0.0,0.23200365137781687
Fairuza Balk_a,0.0022252530328045364,0.00023452422588892988,0.2510262214662443
Avery Brooks_a,0.0007896059148661259,0.0,0.23200365137781687
William Russ_a,0.0007896059148661259,0.0,0.23200365137781687
Guy Torry_a,0.0007896059148661259,0.0,0.23200365137781687
Andrea Arnold_d,0.0003589117794846027,0.0,0.22241332627404845
Sasha Lane_a,0.0003589117794846027,0.0,0.22241332627404845
McCaul Lombardi_a,0.0003589117794846027,0.0,0.22241332627404845
Nick Davis_d,7.178235589692053e-05,0.0,7.178235589692053e-05
Ted Williams_a,7.178235589692053e-05,0.0,7.178235589692053e-05
Mary Harron_d,0.0008613882707630464,0.0,0.24840689595665685
Chloë Sevigny_a,0.0015792118297322517,6.561683955311881e-05,0.2628535562868984
Justin Theroux_a,0.003660900150742947,0.0005195276667590955,0.2791125391500055
Matt Ross_a,0.0017227765415260927,0.00010393901616846782,0.265003906854128
Bill Sage_a,0.0016509941856291722,0.00029781934050096803,0.2526395226631433
Guinevere Turner_a,0.0008613882707630464,0.0,0.24840689595665685
Jerry G. Angelo_d,0.0008613882707630464,0.0,0.20340210008655638
Jerry G. Angelo_a,0.0008613882707630464,0.0,0.20340210008655638
Paul Logan_a,0.0015792118297322517,0.0001655697716050851,0.21494343074469494
Joshua Santana_a,0.0008613882707630464,0.0,0.20340210008655638
Carolina Castro_a,0.0008613882707630464,0.0,0.20340210008655638
David Robbins_a,0.0008613882707630464,0.0,0.20340210008655638
Tom Crisp_a,0.0008613882707630464,0.0,0.20340210008655638
Jennifer Marshall_a,0.0008613882707630464,0.0,0.20340210008655638
Victoria Clare_a,0.0008613882707630464,0.0,0.20340210008655638
